Hips,Spine1,Head,LeftUpperArm,LeftForeArm,LeftHand,RightUpperArm,RightForeArm,RightHand,LeftUpLeg,LeftLeg,LeftFoot,RightUpLeg,RightLeg,RightFoot
"(5.34, 345.39, 351.17)","(49.50, 329.04, 328.70)","(43.46, 334.00, 332.30)","(53.07, 339.69, 65.63)","(59.85, 331.55, 54.94)","(66.29, 288.27, 21.61)","(51.21, 270.11, 179.06)","(55.17, 280.21, 187.64)","(56.31, 294.66, 172.66)","(359.71, 359.64, 181.00)","(2.28, 354.68, 182.98)","(298.10, 351.72, 181.20)","(357.15, 354.11, 180.48)","(356.78, 352.42, 178.93)","(291.64, 351.88, 182.32)",
"(5.38, 345.59, 351.00)","(50.07, 331.32, 329.54)","(43.97, 336.20, 333.12)","(53.74, 343.23, 67.31)","(60.32, 334.28, 56.27)","(67.02, 291.53, 23.09)","(52.44, 271.36, 178.45)","(56.37, 281.64, 187.27)","(57.61, 295.33, 171.31)","(359.70, 359.87, 180.77)","(2.31, 354.83, 182.81)","(298.12, 352.34, 180.74)","(357.10, 354.33, 180.33)","(356.78, 352.64, 178.77)","(291.58, 352.59, 181.81)",
"(5.31, 345.65, 350.82)","(51.16, 335.57, 331.00)","(44.98, 340.32, 334.54)","(54.63, 348.35, 69.76)","(61.34, 340.48, 59.38)","(68.18, 297.22, 25.84)","(54.35, 273.54, 177.64)","(58.12, 283.91, 187.00)","(59.60, 296.27, 169.34)","(359.72, 359.99, 180.54)","(2.32, 354.99, 182.64)","(297.97, 352.97, 180.15)","(356.97, 354.42, 180.17)","(356.60, 352.76, 178.51)","(291.36, 353.27, 181.17)",
"(5.30, 345.70, 350.68)","(51.86, 338.18, 332.00)","(45.63, 342.84, 335.50)","(55.00, 350.82, 70.97)","(61.84, 343.83, 61.03)","(69.04, 301.31, 27.73)","(55.67, 275.08, 177.08)","(59.41, 285.75, 186.81)","(61.06, 296.96, 167.83)","(359.68, 0.01, 180.40)","(2.29, 355.00, 182.45)","(297.89, 353.37, 179.72)","(356.74, 354.42, 179.99)","(356.41, 352.77, 178.29)","(291.18, 353.99, 180.40)",
"(5.18, 345.70, 350.49)","(52.47, 340.99, 333.10)","(46.19, 345.52, 336.54)","(55.55, 355.37, 73.29)","(62.51, 348.99, 63.80)","(69.88, 305.76, 29.99)","(57.27, 277.17, 176.61)","(60.74, 287.79, 186.74)","(62.48, 298.01, 166.66)","(359.61, 0.06, 180.23)","(2.27, 355.04, 182.30)","(297.83, 353.62, 179.50)","(356.64, 354.47, 179.90)","(356.31, 352.82, 178.14)","(291.06, 354.27, 180.14)",
"(5.18, 345.88, 350.33)","(53.04, 345.15, 334.85)","(46.67, 349.44, 338.14)","(55.93, 0.13, 75.74)","(62.82, 352.76, 65.87)","(70.54, 310.84, 32.87)","(58.40, 278.84, 176.42)","(62.07, 290.23, 187.04)","(64.02, 299.10, 165.48)","(359.57, 0.28, 180.10)","(2.28, 355.23, 182.16)","(297.81, 354.10, 179.18)","(356.51, 354.71, 179.81)","(356.22, 353.01, 178.06)","(291.01, 354.62, 179.96)",
"(5.12, 345.97, 350.22)","(53.62, 351.37, 337.54)","(47.14, 355.26, 340.54)","(56.15, 5.72, 78.62)","(63.11, 359.93, 69.78)","(71.32, 318.92, 37.48)","(60.69, 282.61, 176.52)","(64.30, 294.79, 188.12)","(66.41, 301.04, 164.11)","(359.53, 0.33, 180.01)","(2.17, 355.29, 182.09)","(297.61, 354.36, 178.94)","(356.43, 354.74, 179.88)","(356.18, 353.05, 178.16)","(291.06, 354.83, 179.83)",
"(5.07, 345.78, 350.19)","(53.83, 353.85, 338.62)","(47.31, 357.58, 341.50)","(56.20, 9.23, 80.39)","(63.21, 5.57, 72.81)","(71.71, 324.54, 40.73)","(62.07, 285.05, 176.76)","(65.62, 297.69, 188.91)","(67.98, 302.05, 162.95)","(359.43, 0.19, 180.03)","(2.04, 355.13, 182.13)","(297.49, 353.98, 179.17)","(356.43, 354.55, 179.91)","(356.18, 352.87, 178.19)","(291.02, 354.52, 180.00)",
"(4.94, 345.74, 350.25)","(54.20, 358.99, 340.95)","(47.59, 2.34, 343.56)","(56.20, 9.23, 80.39)","(63.23, 10.31, 75.42)","(72.12, 330.24, 44.11)","(62.97, 286.71, 176.95)","(66.91, 300.82, 189.89)","(69.52, 303.55, 162.18)","(359.29, 0.18, 180.15)","(1.90, 355.10, 182.26)","(297.46, 353.59, 179.62)","(356.41, 354.53, 179.97)","(356.06, 352.84, 178.24)","(290.88, 354.24, 180.27)",
"(4.88, 345.82, 350.38)","(54.40, 2.72, 342.62)","(47.73, 5.79, 345.02)","(56.14, 18.95, 85.45)","(63.24, 14.23, 77.61)","(72.27, 333.17, 45.93)","(64.73, 290.06, 177.41)","(68.10, 303.97, 190.94)","(71.08, 304.93, 161.32)","(359.25, 0.30, 180.29)","(1.85, 355.25, 182.46)","(297.44, 353.31, 180.11)","(356.34, 354.63, 180.10)","(355.91, 352.96, 178.39)","(290.69, 353.89, 180.79)",
"(4.80, 345.86, 350.64)","(54.59, 8.21, 345.14)","(47.85, 10.86, 347.21)","(55.96, 24.27, 88.15)","(63.06, 21.75, 81.67)","(72.62, 344.62, 52.95)","(66.17, 293.11, 178.01)","(69.53, 308.49, 192.73)","(73.26, 307.57, 160.71)","(359.19, 0.39, 180.52)","(1.76, 355.38, 182.65)","(297.34, 353.08, 180.45)","(356.22, 354.74, 180.37)","(355.72, 353.02, 178.66)","(290.60, 353.51, 181.27)",
"(4.73, 345.77, 350.74)","(54.60, 11.72, 346.71)","(47.82, 14.09, 348.56)","(55.71, 28.03, 90.01)","(62.84, 25.93, 83.84)","(72.65, 351.65, 57.12)","(67.67, 296.84, 179.08)","(69.53, 308.49, 192.73)","(75.09, 310.10, 160.56)","(359.12, 0.31, 180.63)","(1.66, 355.30, 182.77)","(297.28, 352.77, 180.70)","(356.24, 354.65, 180.58)","(355.76, 352.92, 178.84)","(290.63, 352.91, 181.83)",
"(4.66, 345.73, 350.89)","(54.57, 14.52, 347.97)","(47.76, 16.67, 349.64)","(55.43, 31.54, 91.69)","(62.84, 25.93, 83.84)","(72.58, 354.93, 59.05)","(68.57, 299.27, 179.90)","(71.57, 316.52, 196.66)","(75.96, 311.26, 160.43)","(359.07, 0.31, 180.68)","(1.62, 355.30, 182.81)","(297.26, 352.54, 180.96)","(356.34, 354.64, 180.67)","(355.84, 352.90, 178.93)","(290.69, 352.59, 182.17)",
"(4.65, 345.80, 351.03)","(54.50, 17.20, 349.17)","(47.67, 19.13, 350.68)","(55.07, 35.31, 93.43)","(62.27, 33.32, 87.48)","(72.45, 359.51, 61.69)","(69.81, 302.53, 181.02)","(72.29, 319.77, 198.43)","(77.31, 313.33, 160.54)","(359.02, 0.44, 180.78)","(1.57, 355.43, 182.92)","(297.24, 352.47, 181.18)","(356.39, 354.75, 180.73)","(355.85, 353.03, 179.00)","(290.70, 352.52, 182.37)",
"(4.66, 345.85, 351.14)","(54.44, 20.66, 350.65)","(47.58, 22.33, 351.95)","(54.86, 37.83, 94.56)","(62.02, 36.62, 89.05)","(72.35, 3.81, 64.14)","(70.38, 304.34, 181.70)","(73.00, 323.48, 200.44)","(78.47, 315.19, 160.64)","(359.00, 0.56, 180.85)","(1.53, 355.56, 182.97)","(297.19, 352.46, 181.32)","(356.39, 354.86, 180.75)","(355.83, 353.09, 179.00)","(290.69, 352.66, 182.34)",
"(4.65, 345.94, 351.16)","(54.30, 25.08, 352.56)","(47.40, 26.41, 353.59)","(54.43, 42.38, 96.61)","(61.68, 41.19, 91.21)","(72.25, 9.55, 67.31)","(71.68, 308.94, 183.66)","(73.50, 326.58, 202.18)","(80.17, 319.44, 162.27)","(358.97, 0.71, 180.83)","(1.50, 355.72, 182.92)","(297.16, 352.68, 181.24)","(356.32, 355.00, 180.73)","(355.76, 353.24, 178.90)","(290.62, 353.13, 181.98)",
"(4.64, 345.98, 351.09)","(54.22, 27.20, 353.45)","(47.32, 28.37, 354.35)","(54.23, 44.64, 97.61)","(61.53, 43.57, 92.26)","(72.40, 12.72, 68.87)","(72.39, 311.90, 185.06)","(74.29, 332.88, 205.95)","(81.09, 322.82, 164.16)","(358.97, 0.76, 180.76)","(1.53, 355.78, 182.80)","(297.14, 353.11, 180.80)","(356.25, 355.09, 180.66)","(355.71, 353.31, 178.84)","(290.59, 353.54, 181.62)",
"(4.67, 346.01, 351.01)","(54.14, 29.02, 354.24)","(47.23, 30.04, 355.04)","(54.12, 45.86, 98.11)","(61.48, 45.24, 92.98)","(72.58, 15.00, 69.85)","(72.81, 313.77, 186.04)","(74.53, 335.43, 207.59)","(81.95, 326.64, 166.67)","(358.98, 0.81, 180.59)","(1.54, 355.80, 182.62)","(297.12, 353.44, 180.43)","(356.19, 355.12, 180.56)","(355.64, 353.33, 178.75)","(290.57, 353.87, 181.29)",
"(4.64, 346.03, 350.92)","(54.15, 30.22, 354.71)","(47.23, 31.16, 355.44)","(54.03, 47.42, 98.70)","(61.48, 46.61, 93.48)","(72.74, 16.58, 70.51)","(73.18, 315.67, 187.13)","(74.71, 338.36, 209.59)","(82.67, 330.42, 169.38)","(358.98, 0.86, 180.45)","(1.55, 355.86, 182.46)","(297.09, 353.79, 180.09)","(356.13, 355.17, 180.49)","(355.56, 353.38, 178.56)","(290.53, 354.37, 180.80)",
"(4.63, 346.05, 350.65)","(54.17, 31.05, 355.00)","(47.25, 31.94, 355.69)","(54.12, 48.26, 98.78)","(61.66, 47.46, 93.56)","(73.05, 17.38, 70.50)","(73.28, 317.29, 188.09)","(74.60, 340.11, 210.85)","(83.08, 335.78, 173.84)","(358.96, 0.93, 180.25)","(1.53, 355.94, 182.25)","(297.07, 354.16, 179.75)","(356.05, 355.23, 180.30)","(355.52, 353.45, 178.36)","(290.52, 355.01, 180.19)",
"(4.58, 346.07, 350.54)","(54.23, 30.98, 354.88)","(47.31, 31.89, 355.58)","(54.30, 48.10, 98.54)","(61.93, 47.30, 93.25)","(73.46, 16.72, 69.66)","(73.08, 317.25, 188.03)","(74.30, 340.01, 210.75)","(82.93, 338.14, 176.07)","(358.97, 0.96, 180.11)","(1.55, 355.97, 182.14)","(297.01, 354.45, 179.46)","(355.95, 355.26, 180.14)","(355.48, 353.45, 178.20)","(290.54, 355.28, 179.87)",
"(4.58, 345.82, 350.36)","(54.43, 29.91, 354.08)","(47.52, 30.97, 354.90)","(54.59, 47.21, 97.81)","(62.33, 46.16, 92.33)","(73.75, 15.30, 68.50)","(72.64, 316.54, 187.51)","(73.84, 338.77, 209.75)","(82.32, 339.77, 177.85)","(358.97, 0.82, 180.04)","(1.48, 355.75, 182.02)","(296.88, 354.59, 179.09)","(355.88, 355.08, 180.07)","(355.50, 353.29, 178.14)","(290.55, 355.58, 179.41)",
"(4.50, 345.53, 350.25)","(54.47, 29.23, 353.68)","(47.56, 30.36, 354.56)","(54.79, 46.21, 97.11)","(62.67, 44.42, 91.06)","(74.06, 13.08, 66.73)","(72.05, 315.40, 186.74)","(73.30, 337.11, 208.50)","(81.52, 339.54, 177.98)","(358.92, 0.32, 179.85)","(1.41, 355.30, 181.82)","(296.79, 354.50, 178.69)","(355.82, 354.74, 179.96)","(355.52, 352.86, 177.99)","(290.58, 355.63, 178.83)",
"(4.25, 344.86, 349.70)","(54.59, 26.85, 352.32)","(47.70, 28.22, 353.39)","(55.10, 43.97, 95.70)","(63.00, 42.41, 89.74)","(74.40, 9.14, 63.77)","(71.04, 313.28, 185.74)","(72.62, 334.85, 207.15)","(80.51, 340.24, 179.53)","(358.87, 359.89, 179.47)","(1.44, 354.88, 181.48)","(296.88, 354.62, 178.07)","(355.68, 354.21, 179.63)","(355.41, 352.36, 177.65)","(290.31, 355.74, 178.22)",
"(4.23, 344.82, 349.59)","(54.62, 25.02, 351.30)","(47.75, 26.58, 352.52)","(55.39, 42.16, 94.61)","(63.38, 39.94, 88.17)","(74.63, 6.08, 61.53)","(70.42, 311.73, 185.12)","(72.16, 332.90, 206.12)","(79.92, 338.60, 178.77)","(358.85, 359.85, 179.32)","(1.44, 354.83, 181.36)","(296.84, 354.91, 177.69)","(355.44, 354.16, 179.57)","(355.18, 352.31, 177.56)","(290.09, 356.02, 177.86)",
"(4.23, 344.82, 349.59)","(54.68, 22.97, 350.23)","(47.82, 24.72, 351.60)","(55.61, 40.45, 93.59)","(63.75, 37.02, 86.32)","(74.94, 2.36, 58.73)","(69.66, 309.90, 184.32)","(71.42, 330.10, 204.53)","(79.00, 335.71, 176.76)","(358.79, 359.74, 179.19)","(1.36, 354.75, 181.23)","(296.68, 355.02, 177.48)","(355.31, 354.09, 179.54)","(355.01, 352.23, 177.49)","(289.96, 356.33, 177.41)",
"(4.23, 344.82, 349.59)","(54.62, 20.27, 348.80)","(47.80, 22.27, 350.36)","(55.87, 37.84, 92.15)","(64.02, 34.47, 84.91)","(75.13, 358.51, 56.06)","(68.75, 308.00, 183.57)","(70.79, 327.93, 203.26)","(78.01, 335.56, 177.55)","(358.69, 359.43, 179.13)","(1.20, 354.38, 181.14)","(296.54, 354.78, 177.34)","(355.14, 353.76, 179.52)","(354.91, 351.83, 177.41)","(289.99, 356.24, 177.20)",
"(3.93, 343.99, 349.24)","(54.44, 16.52, 346.88)","(47.66, 18.86, 348.70)","(56.05, 34.46, 90.27)","(64.24, 29.86, 82.11)","(75.01, 352.53, 52.15)","(67.45, 305.49, 182.75)","(69.23, 323.15, 200.85)","(75.93, 333.16, 177.46)","(358.51, 359.09, 179.14)","(0.98, 354.07, 181.14)","(296.35, 354.25, 177.55)","(355.17, 353.40, 179.47)","(354.95, 351.52, 177.39)","(289.89, 355.75, 177.29)",
"(3.91, 343.94, 349.24)","(54.50, 14.83, 346.03)","(47.73, 17.31, 347.97)","(56.05, 34.46, 90.27)","(64.31, 27.20, 80.47)","(75.00, 345.95, 47.31)","(66.00, 302.44, 181.84)","(68.97, 322.28, 200.44)","(74.85, 331.18, 176.85)","(358.41, 359.07, 179.20)","(0.96, 354.06, 181.23)","(296.39, 353.82, 178.03)","(355.15, 353.38, 179.46)","(354.94, 351.48, 177.46)","(289.95, 355.13, 177.91)",
"(3.87, 343.86, 349.42)","(54.32, 11.65, 344.43)","(47.60, 14.41, 346.57)","(56.05, 34.46, 90.27)","(64.31, 27.20, 80.47)","(74.87, 341.67, 44.56)","(65.16, 300.85, 181.48)","(67.53, 317.90, 198.49)","(73.79, 329.23, 176.35)","(358.43, 359.00, 179.41)","(0.99, 354.07, 181.35)","(296.44, 353.70, 178.13)","(355.24, 353.32, 179.68)","(354.92, 351.41, 177.67)","(289.90, 354.81, 178.22)",
"(3.85, 343.67, 349.57)","(54.11, 8.98, 343.22)","(47.43, 11.94, 345.51)","(56.34, 24.99, 85.04)","(64.39, 20.84, 76.74)","(74.64, 336.69, 41.39)","(64.15, 298.88, 181.04)","(66.90, 316.11, 197.69)","(72.55, 327.88, 176.39)","(358.51, 358.83, 179.54)","(1.09, 353.84, 181.54)","(296.53, 353.19, 178.49)","(355.29, 353.20, 179.77)","(355.02, 351.20, 177.89)","(289.96, 354.15, 178.75)",
"(3.96, 343.32, 349.82)","(53.86, 4.43, 341.18)","(47.24, 7.72, 343.73)","(56.39, 20.72, 82.92)","(64.50, 15.52, 73.88)","(74.54, 332.41, 38.68)","(62.71, 295.90, 180.45)","(65.62, 312.21, 196.12)","(71.30, 325.84, 176.12)","(358.70, 358.52, 179.81)","(1.18, 353.60, 181.77)","(296.82, 352.08, 179.35)","(355.56, 352.86, 180.00)","(355.26, 350.87, 178.13)","(290.09, 352.84, 179.82)",
"(4.13, 343.19, 349.94)","(53.64, 1.31, 339.89)","(47.06, 4.81, 342.58)","(56.50, 17.80, 81.46)","(64.55, 11.57, 71.72)","(74.31, 328.31, 36.20)","(61.93, 294.09, 180.00)","(64.78, 309.60, 195.13)","(70.14, 323.94, 175.85)","(358.90, 358.44, 180.02)","(1.34, 353.53, 182.07)","(297.07, 351.65, 179.75)","(355.81, 352.77, 180.13)","(355.46, 350.77, 178.29)","(290.19, 352.24, 180.37)",
"(4.33, 343.06, 350.10)","(53.51, 359.10, 338.97)","(46.97, 2.74, 341.77)","(56.49, 15.44, 80.35)","(64.56, 8.50, 70.20)","(74.07, 322.81, 32.84)","(61.18, 292.39, 179.64)","(63.84, 306.58, 193.95)","(69.75, 323.11, 175.57)","(359.06, 358.34, 180.13)","(1.40, 353.37, 182.29)","(297.18, 351.21, 180.09)","(355.95, 352.68, 180.20)","(355.58, 350.68, 178.38)","(290.56, 351.89, 180.58)",
"(4.53, 342.82, 350.19)","(53.24, 356.18, 337.85)","(46.75, 0.00, 340.78)","(56.44, 12.21, 78.86)","(64.52, 6.44, 69.17)","(73.74, 319.30, 30.96)","(60.03, 289.86, 179.24)","(63.09, 304.24, 193.18)","(68.02, 320.04, 175.01)","(359.18, 358.14, 180.26)","(1.47, 353.23, 182.41)","(297.29, 351.00, 180.15)","(356.19, 352.47, 180.24)","(355.92, 350.45, 178.43)","(290.77, 351.60, 180.73)",
"(4.70, 342.67, 350.27)","(53.05, 353.04, 336.75)","(46.60, 357.02, 339.80)","(56.42, 10.47, 78.07)","(64.41, 1.68, 66.85)","(73.36, 314.25, 28.20)","(58.89, 287.11, 178.83)","(62.16, 301.22, 192.22)","(66.27, 316.86, 174.60)","(359.31, 358.07, 180.27)","(1.63, 353.15, 182.43)","(297.48, 350.85, 180.22)","(356.47, 352.35, 180.19)","(356.11, 350.36, 178.45)","(291.00, 351.26, 180.99)",
"(4.75, 342.66, 350.28)","(52.82, 350.78, 335.95)","(46.40, 354.87, 339.08)","(56.42, 10.47, 78.07)","(64.35, 358.95, 65.60)","(73.20, 312.32, 27.28)","(58.21, 285.40, 178.62)","(61.45, 298.74, 191.47)","(65.47, 315.04, 174.24)","(359.44, 358.09, 180.25)","(1.75, 353.19, 182.39)","(297.61, 350.91, 180.15)","(356.58, 352.38, 180.14)","(356.21, 350.39, 178.40)","(291.09, 351.34, 180.95)",
"(4.84, 342.59, 350.26)","(52.66, 349.09, 335.48)","(46.26, 353.25, 338.65)","(56.34, 3.62, 75.17)","(64.27, 356.38, 64.45)","(72.82, 308.09, 25.21)","(57.70, 283.93, 178.35)","(60.97, 296.90, 190.81)","(64.66, 313.16, 173.70)","(359.52, 358.07, 180.23)","(1.84, 353.16, 182.35)","(297.67, 351.01, 179.96)","(356.62, 352.34, 180.09)","(356.25, 350.32, 178.39)","(291.16, 351.39, 180.89)",
"(4.92, 342.42, 350.18)","(52.54, 346.85, 334.81)","(46.18, 351.11, 338.05)","(56.31, 1.53, 74.37)","(64.20, 354.17, 63.59)","(72.65, 306.18, 24.44)","(57.03, 282.10, 178.06)","(60.43, 294.89, 190.11)","(63.96, 311.63, 173.39)","(359.57, 357.93, 180.16)","(1.90, 353.08, 182.26)","(297.69, 351.23, 179.57)","(356.63, 352.23, 179.99)","(356.26, 350.17, 178.28)","(291.16, 351.61, 180.56)",
"(4.93, 342.22, 350.01)","(52.32, 344.55, 334.16)","(45.99, 348.90, 337.45)","(56.24, 358.73, 73.35)","(64.07, 351.51, 62.61)","(72.29, 303.04, 23.21)","(56.45, 280.44, 177.87)","(59.65, 292.08, 189.36)","(63.28, 309.93, 173.03)","(359.58, 357.77, 180.04)","(1.94, 352.89, 182.15)","(297.73, 351.29, 179.33)","(356.64, 352.05, 179.84)","(356.27, 350.00, 178.11)","(291.09, 351.64, 180.30)",
"(4.97, 342.19, 350.00)","(52.16, 342.70, 333.67)","(45.85, 347.11, 337.01)","(56.15, 357.09, 72.80)","(63.96, 349.51, 61.86)","(72.10, 301.13, 22.38)","(56.15, 279.58, 177.81)","(59.28, 290.61, 189.04)","(62.70, 308.79, 173.00)","(359.63, 357.77, 179.97)","(1.95, 352.87, 182.12)","(297.70, 351.40, 179.19)","(356.56, 352.06, 179.78)","(356.23, 349.94, 178.10)","(291.00, 351.75, 180.13)",
"(4.95, 342.07, 349.97)","(52.04, 341.96, 333.45)","(45.74, 346.40, 336.80)","(56.03, 355.53, 72.27)","(63.79, 347.55, 61.16)","(71.81, 299.33, 21.88)","(55.63, 278.12, 177.87)","(58.98, 289.44, 188.98)","(62.32, 307.67, 172.93)","(359.61, 357.65, 179.96)","(1.89, 352.74, 182.14)","(297.61, 351.37, 179.13)","(356.57, 351.93, 179.81)","(356.26, 349.84, 178.13)","(291.01, 351.57, 180.23)",
"(4.92, 341.99, 349.97)","(51.88, 340.19, 333.07)","(45.60, 344.67, 336.44)","(55.90, 354.09, 71.78)","(63.63, 346.24, 60.68)","(71.63, 298.16, 21.51)","(55.26, 277.12, 177.91)","(58.64, 288.44, 188.82)","(61.75, 306.51, 172.78)","(359.56, 357.59, 179.99)","(1.85, 352.66, 182.15)","(297.57, 351.28, 179.17)","(356.56, 351.87, 179.86)","(356.23, 349.77, 178.15)","(290.99, 351.51, 180.22)",
"(4.86, 341.81, 350.00)","(51.60, 338.55, 332.65)","(45.33, 343.08, 336.05)","(55.69, 352.14, 71.21)","(63.48, 344.46, 60.16)","(71.41, 296.37, 20.83)","(54.59, 275.65, 178.09)","(58.07, 286.74, 188.74)","(61.21, 305.53, 173.03)","(359.52, 357.40, 180.14)","(1.72, 352.50, 182.34)","(297.45, 350.74, 179.56)","(356.58, 351.68, 179.98)","(356.23, 349.56, 178.32)","(290.94, 350.73, 180.85)",
"(4.85, 341.83, 350.18)","(51.36, 336.91, 332.27)","(45.12, 341.48, 335.69)","(55.56, 350.61, 70.68)","(63.30, 342.60, 59.46)","(71.18, 295.15, 20.53)","(54.23, 274.74, 178.12)","(57.68, 285.65, 188.58)","(60.66, 304.56, 173.03)","(359.46, 357.44, 180.27)","(1.71, 352.55, 182.50)","(297.45, 350.58, 179.80)","(356.59, 351.72, 180.09)","(356.16, 349.61, 178.40)","(290.91, 350.62, 181.01)",
"(4.83, 341.76, 350.23)","(51.23, 336.12, 332.06)","(45.00, 340.72, 335.48)","(55.42, 349.59, 70.36)","(63.19, 341.55, 59.15)","(70.93, 293.35, 19.88)","(53.88, 273.93, 178.21)","(57.39, 284.70, 188.51)","(60.27, 303.93, 173.17)","(359.47, 357.43, 180.37)","(1.67, 352.58, 182.64)","(297.46, 350.22, 180.21)","(356.55, 351.69, 180.20)","(356.14, 349.58, 178.57)","(290.86, 350.14, 181.53)",
"(4.84, 341.67, 350.37)","(50.91, 334.84, 331.67)","(44.70, 339.47, 335.11)","(55.23, 348.44, 69.99)","(62.96, 340.13, 58.74)","(70.64, 292.57, 20.03)","(53.58, 273.43, 178.40)","(57.15, 284.08, 188.62)","(59.84, 303.06, 173.35)","(359.48, 357.34, 180.48)","(1.65, 352.47, 182.72)","(297.45, 349.98, 180.34)","(356.61, 351.60, 180.30)","(356.16, 349.49, 178.62)","(290.91, 349.67, 181.87)",
"(4.84, 341.62, 350.41)","(50.73, 333.81, 331.46)","(44.53, 338.45, 334.90)","(55.07, 347.25, 69.51)","(62.74, 338.80, 58.07)","(70.45, 291.71, 19.62)","(53.17, 272.56, 178.51)","(56.71, 283.08, 188.57)","(59.48, 302.68, 173.46)","(359.45, 357.33, 180.55)","(1.63, 352.44, 182.80)","(297.50, 349.80, 180.57)","(356.69, 351.59, 180.38)","(356.22, 349.48, 178.73)","(290.94, 349.25, 182.30)",
"(4.87, 341.57, 350.55)","(50.30, 331.95, 330.80)","(44.13, 336.66, 334.26)","(54.73, 345.67, 68.93)","(62.46, 337.35, 57.63)","(69.95, 289.88, 19.18)","(52.61, 271.67, 178.71)","(56.17, 281.95, 188.61)","(58.66, 301.45, 173.71)","(359.56, 357.34, 180.68)","(1.72, 352.49, 182.98)","(297.59, 349.44, 180.95)","(356.71, 351.60, 180.47)","(356.31, 349.48, 178.85)","(291.08, 349.00, 182.59)",
"(4.92, 341.55, 350.61)","(50.13, 331.10, 330.50)","(43.99, 335.85, 333.98)","(54.55, 344.88, 68.59)","(62.17, 336.28, 57.18)","(69.52, 289.54, 19.31)","(52.24, 271.05, 178.70)","(55.82, 281.20, 188.44)","(58.22, 300.89, 173.61)","(359.59, 357.33, 180.71)","(1.78, 352.48, 182.97)","(297.68, 349.41, 180.94)","(356.83, 351.57, 180.47)","(356.35, 349.44, 178.79)","(291.15, 349.06, 182.46)",
"(4.97, 341.58, 350.53)","(50.11, 330.57, 330.34)","(43.97, 335.34, 333.84)","(54.37, 343.99, 68.18)","(61.92, 335.54, 56.88)","(69.22, 288.83, 19.17)","(51.98, 270.32, 178.48)","(55.53, 280.38, 188.08)","(57.93, 300.64, 173.62)","(359.68, 357.40, 180.69)","(1.85, 352.55, 183.01)","(297.73, 349.49, 180.95)","(356.81, 351.65, 180.43)","(356.40, 349.54, 178.79)","(291.17, 349.23, 182.39)",
"(5.06, 341.58, 350.56)","(50.06, 330.09, 330.07)","(43.93, 334.90, 333.58)","(54.27, 343.62, 68.08)","(61.78, 335.40, 57.02)","(68.98, 289.06, 19.80)","(51.91, 269.99, 178.36)","(55.53, 280.00, 187.95)","(57.79, 299.93, 173.24)","(359.73, 357.43, 180.65)","(1.90, 352.57, 182.95)","(297.78, 349.68, 180.74)","(356.88, 351.67, 180.40)","(356.44, 349.57, 178.70)","(291.27, 349.37, 182.24)",
"(5.12, 341.53, 350.52)","(50.14, 330.00, 330.08)","(44.02, 334.81, 333.61)","(54.27, 343.74, 68.25)","(61.74, 335.80, 57.39)","(68.93, 289.93, 20.59)","(52.13, 269.71, 178.08)","(55.74, 279.56, 187.55)","(58.00, 299.52, 172.64)","(359.84, 357.41, 180.55)","(2.06, 352.54, 182.83)","(297.88, 349.95, 180.38)","(356.93, 351.66, 180.27)","(356.54, 349.54, 178.57)","(291.36, 349.70, 181.85)",
"(5.18, 341.64, 350.50)","(50.30, 330.29, 330.25)","(44.17, 335.09, 333.77)","(54.36, 344.26, 68.62)","(61.80, 336.33, 57.79)","(69.08, 290.76, 21.22)","(52.52, 269.71, 177.88)","(56.22, 279.54, 187.36)","(58.46, 299.16, 172.08)","(359.90, 357.55, 180.48)","(2.17, 352.68, 182.75)","(298.03, 350.14, 180.34)","(356.97, 351.78, 180.18)","(356.58, 349.67, 178.52)","(291.42, 349.69, 182.02)",
"(5.26, 341.82, 350.56)","(50.43, 330.83, 330.47)","(44.29, 335.60, 333.99)","(54.48, 344.91, 69.04)","(61.96, 337.52, 58.61)","(69.29, 292.10, 22.12)","(52.98, 269.87, 177.71)","(56.73, 279.69, 187.21)","(58.96, 298.83, 171.40)","(359.97, 357.71, 180.52)","(2.26, 352.87, 182.79)","(298.08, 350.32, 180.33)","(357.00, 351.97, 180.23)","(356.58, 349.84, 178.60)","(291.41, 349.77, 182.13)",
"(5.26, 341.80, 350.60)","(50.69, 331.63, 330.84)","(44.52, 336.37, 334.35)","(54.68, 346.08, 69.70)","(62.12, 338.94, 59.45)","(69.50, 293.22, 22.76)","(53.55, 270.18, 177.39)","(57.22, 279.90, 186.95)","(59.25, 298.65, 170.88)","(0.01, 357.72, 180.62)","(2.25, 352.87, 182.92)","(298.00, 350.15, 180.52)","(357.00, 351.97, 180.33)","(356.58, 349.85, 178.71)","(291.40, 349.57, 182.34)",
"(5.31, 341.86, 350.69)","(51.14, 333.54, 331.74)","(44.92, 338.18, 335.19)","(54.94, 348.14, 70.89)","(62.35, 341.16, 60.81)","(69.84, 295.29, 24.04)","(54.33, 270.79, 177.02)","(57.99, 280.52, 186.67)","(60.42, 298.86, 169.57)","(359.80, 357.87, 180.82)","(2.02, 352.97, 183.12)","(297.85, 349.62, 181.25)","(357.03, 352.07, 180.47)","(356.50, 349.93, 178.87)","(291.23, 348.91, 183.20)",
